EBM-Ziffer;EBM_Bezeichnung;Punktzahl;EBM_Betrag;Waehrung;Zusatzkennzeichen;gueltigab;gueltigbis;geaendert
"36829";"Zuschlag zur Gebührenordnungsposition 36823 bei Fortsetzung einer Anästhesie während eines Eingriffs nach der Gebührenordnungsposition 36289";"235";"0";"";"";"20200401";"99991231";"20200518"
"36829";"Zuschlag zur Gebührenordnungsposition 36823 bei Fortsetzung einer Anästhesie während eines Eingriffs nach der Gebührenordnungsposition 36289";"191";"0";"EUR";"";"20160401";"20200331";"20200518"
"36830";"Analgesie bei Phakoemulsifikation I";"177";"0";"";"";"20131001";"20160630";"20131001"
"36831";"Analgesie bei Phakoemulsifikation II";"334";"0";"";"";"20131001";"20160630";"20131001"
"36840";"Patientenadaptiertes Narkosemanagement I";"290";"0";"EUR";"";"20160701";"99991231";"20160701"
"36841";"Patientenadaptiertes Narkosemanagement II";"478";"0";"EUR";"";"20160701";"99991231";"20160701"
"36861";"Strukturpauschale bei einer Verweildauer bis zu 13 Tagen";"83";"0";"";"";"20131001";"99991231";"20131001"
"36867";"Strukturpauschale bei einer Verweildauer von mehr als 13 Tagen";"1086";"0";"";"";"20131001";"99991231";"20131001"
"36881";"Pneumologischer Komplex / Bodyplethysmographie";"267";"0";"";"";"20131001";"20200331";"20200518"
"36881";"Pneumologischer Komplex / Bodyplethysmographie";"221";"0";"";"";"20200401";"99991231";"20200518"
"36882";"Kardiologischer Komplex, Untersuchung mittels Einschwemmkatheter";"371";"0";"";"";"20131001";"99991231";"20131001"
"36883";"Zuschlag zu den Gebührenordnungspositionen 33070 bis 33073 für die Laufband-Ergometrie";"67";"0";"";"";"20131001";"20200331";"20200518"
"36883";"Zuschlag zu den Gebührenordnungspositionen 33070 bis 33073 für die Laufband-Ergometrie";"61";"0";"";"";"20200401";"99991231";"20200518"
"36884";"Bestimmung des Säurebasenhaushalts und Blutgasanalyse";"60";"0";"";"";"20200401";"99991231";"20200518"
"36884";"Blutgasanalyse, Säure-Basen-Status";"53";"0";"";"";"20131001";"20200331";"20200518"
"37100";"Zuschlag zur Versichertenpauschale oder Grundpauschale für die Betreuung von Patienten gemäß Bestimmung Nr. 1 zum Abschnitt 37.2 und gemäß Anlage 27 zum BMV-Ä";"125";"0";"";"";"20171001";"99991231";"20171001"
"37100";"Zuschlag zur Versichertenpauschale oder Grundpauschale für die Betreuung von Patienten gemäß Bestimmung Nr. 1 zum Abschnitt 37.2 und gemäß Anlage 27 zum BMV-Ä";"125";"0";"EUR";"";"20160701";"20170930";"20160701"
"37102";"Zuschlag zu den GOPen 01410 oder 01413 für die Betreuung von Patienten gemäß Bestimmung Nr. 1 zum Abschnitt 37.2 und gemäß Anlage 27 zum BMV-Ä";"125";"0";"";"";"20171001";"99991231";"20171001"
"37102";"Zuschlag zu den GOPen 01410 oder 01413 für die Betreuung von Patienten gemäß Bestimmung Nr. 1 zum Abschnitt 37.2 und gemäß Anlage 27 zum BMV-Ä";"125";"0";"EUR";"";"20160701";"20170930";"20160701"
"37105";"Zuschlag zur Versichertenpauschale oder Grundpauschale für den koordinierenden Vertragsarzt gemäß Anlage 27 zum BMV-Ä";"275";"0";"EUR";"";"20160701";"99991231";"20160701"
"37113";"Zuschlag zur GOP 01413";"106";"0";"EUR";"";"20160701";"99991231";"20160701"
"37120";"Fallkonferenz gemäß Anlage 27 zum BMV-Ä";"64";"0";"EUR";"";"20160701";"20200331";"20200518"
"37120";"Fallkonferenz gemäß Anlage 27 zum BMV-Ä";"86";"0";"";"";"20200401";"99991231";"20200518"
"37300";"Palliativmedizinische Ersterhebung des Patientenstatus inkl. Behandlungsplan";"392";"0";"";"";"20171001";"99991231";"20171001"
"37302";"Zuschlag zur Versicherten- oder Grundpauschale für den koordinierenden Vertragsarzt";"275";"0";"";"";"20171001";"99991231";"20171001"
"37305";"Zuschlag zu den GOPen 01410 und 01413 für die palliativmedizinische Betreuung in der Häuslichkeit";"124";"0";"";"";"20171001";"99991231";"20171001"
"37306";"Zuschlag zu den GOPen 01411, 01412 und 01415 für die palliativmedizinische Betreuung in der Häuslichkeit";"124";"0";"";"";"20171001";"99991231";"20171001"
"37307";"Höchstwert für die Gebührenordnungsposition 37305";"744";"0";"";"";"20171001";"99991231";"20180613"
"37314";"Konsiliarische Erörterung Arzt mit Zusatzbezeichnung Palliativmedizin";"106";"0";"";"";"20171001";"99991231";"20171001"
"37317";"Zuschlag zur GOP 37302 für die Erreichbarkeit und Besuchsbereitschaft in kritischen Phasen";"1425";"0";"";"";"20171001";"99991231";"20171001"
"37318";"Telefonische Beratung";"213";"0";"";"";"20171001";"99991231";"19000101"
"37320";"Fallkonferenz";"64";"0";"";"";"20171001";"20200331";"20200518"
"37320";"Fallkonferenz";"86";"0";"";"";"20200401";"99991231";"20200518"
"37400";"Zusatzpauschale für die Beteiligung an der Beratung eines Patienten in Zusammenarbeit mit dem Berater gemäß der Vereinbarung nach § 132g Abs. 3 SGB V";"100";"0";"";"";"20190101";"99991231";"20190404"
"38100";"Aufsuchen eines Patienten durch einen nichtärztlichen Mitarbeiter";"76";"0";"EUR";"";"20160701";"99991231";"20160701"
"38105";"Aufsuchen eines weiteren Patienten durch einen nichtärztlichen Mitarbeiter";"39";"0";"EUR";"";"20160701";"99991231";"20160701"
"38200";"Zuschlag zur GOP 38100 für den Besuch und die Betreuung durch einen qualifizierten nichtärztlichen Praxisassistenten (Pflegeheim/Beschützende Einrichtung)";"90";"0";"EUR";"";"20160701";"20170630";"20160701"
"38200";"Zuschlag zur GOP 38100 für den Besuch und die Betreuung durch einen qualifizierten nichtärztlichen Praxisassistenten (Pflegeheim/Beschützende Einrichtung)";"90";"0";"";"";"20170701";"99991231";"19000101"
"38202";"Zuschlag zur GOP 38100 für den Besuch und die Betreuung durch einen qualifizierten nichtärztlichen Praxisassistenten (Häuslichkeit)";"90";"0";"";"";"20170701";"99991231";"19000101"
"38205";"Zuschlag zur GOP 38105 für den Besuch und die Betreuung eines weiteren Patienten durch einen qualifizierten nichtärztlichen Praxisassistenten (Pflegeheim/Beschützende Einrichtung)";"83";"0";"";"";"20170701";"99991231";"19000101"
"38205";"Zuschlag zur GOP 38105 für den Besuch und die Betreuung eines weiteren Patienten durch einen qualifizierten nichtärztlichen Praxisassistenten (Pflegeheim/Beschützende Einrichtung)";"83";"0";"EUR";"";"20160701";"20170630";"20160701"
"38207";"Zuschlag zur GOP 38105 für den Besuch und die Betreuung eines weiteren Patienten durch einen qualifizierten nichtärztlichen Praxisassistenten (Häuslichkeit)";"83";"0";"";"";"20170701";"99991231";"19000101"
"40100";"Versandmaterial, Transport, Ergebnisübermittlung (Labor, Zytologie, Zyto- und Molekulargenetik)";"0";"2,6";"EUR";"";"20080101";"99991231";"20080101"
"40101";"Kostenpauschale zur Gebührenordnungsposition 32811";"0";"2,6";"EUR";"";"20200615";"20201231";"20210311"
"40104";"Versandmaterial, Transport von Röntgenaufnahmen und Filmfolien";"0";"5,1";"EUR";"";"20080101";"99991231";"20080101"
"40106";"Versandmaterial, Transport von Langzeit-EKG-Datenträgern";"0";"1,5";"EUR";"";"20080101";"99991231";"20080101"
"40110";"Kostenpauschale für die Versendung bzw. den Transport eines Briefes und/oder von schriftlichen Unterlagen";"0";"0,81";"EUR";"";"20200701";"99991231";"20200804"
"40111";"Kostenpauschale für die Übermittlung eines Telefaxes";"0";"0,1";"";"";"20200701";"20210630";"20220101"
"40111";"Kostenpauschale für die Übermittlung eines Telefaxes";"0";"0,05";"";" ";"20210701";"99991231";"20220101"
"40120";"Transport von Briefen bis 20 g oder Telefax";"0";"0,55";"EUR";"";"20090101";"20200630";"20200804"
"40122";"Transport von Briefen bis 50 g (Kompaktbrief)";"0";"0,9";"EUR";"";"20080101";"20200630";"20200804"
"40124";"Transport von Briefen bis 500 g (Großbrief)";"0";"1,45";"EUR";"";"20080101";"20200630";"20200804"
"40126";"Transport von Briefen 1000 g (Maxibrief)";"0";"2,2";"EUR";"";"20080101";"20200630";"20200804"
"40128";"Kostenpauschale für die postalische Versendung einer Arbeitsunfähigkeitsbescheinigung gemäß Muster 1 an den Patienten bei Patientenkontakt im Rahmen einer Videosprechstunde";"0";"0,81";"EUR";"";"20201007";"99991231";"20210101"
"40129";"Kostenpauschale für die postalische Versendung einer Bescheinigung gemäß Muster 21 an den Patienten bzw. die Bezugsperson bei Patientenkontakt im Rahmen einer Videosprechstunde";"0";"0,81";"EUR";"";"20201007";"99991231";"20210101"
"40130";"Kostenpauschale für die postalische Versendung einer mittels Stylesheet erzeugten papiergebundenen Arbeitsunfähigkeitsbescheinigung an die Krankenkasse";"0";"0,81";"";"";"20211001";"99991231";"20220101"
"40131";"Kostenpauschale für die postalische Versendung einer mittels Stylesheet erzeugten papiergebundenen Arbeitsunfähigkeitsbescheinigung an den Patienten";"0";"0,81";"";"";"20211001";"99991231";"20220101"
"40142";"Abfassung in freier Form";"0";"1,5";"EUR";"";"20080101";"99991231";"20080101"
"40144";"Kopie, EDV-technische Abschrift";"0";"0,13";"EUR";"";"20080101";"20200630";"20200804"
"40152";"Ausgegebenes Testbriefchen (Albumin im Stuhl)";"0";"1,5";"EUR";"";"20080101";"99991231";"20080101"
"40154";"Bezug der Testsubstanz für ¹³C-Harnstoff-Atemtest";"0";"25,6";"EUR";"";"20080101";"99991231";"20080101"
"40156";"Bezug von Mifepriston für medikamentöse Abruptio";"0";"89,25";"EUR";"";"20140701";"99991231";"20140701"
"40157";"Kostenpauschale für Schweißtest";"0";"33";"EUR";"";"20200401";"99991231";"20200518"
"40160";"Kostenpauschale für interventionelle endoskopische Untersuchungen";"0";"15";"EUR";"";"20080101";"99991231";"20080101"
"40161";"Kostenpauschale für transurethrale Therapie mit Botulinumtoxin entsprechend den GOP 08312 und 26316 für die beim Eingriff eingesetzte(n) zystoskopische Injektionsnadel(n), -kanüle(n) oder -katheter";"0";"45";"EUR";"";"20180101";"99991231";"20180321"
"40165";"Kostenpauschale für Liposuktion beim Lipödem Stadium III";"0";"72";"EUR";"";"20200101";"99991231";"20200220"
"40167";"Kostenpauschale bei Durchführung einer FeNO-Messung für das Mundstück (und ggf. Sensor)";"0";"7,84";"EUR";"";"20200401";"99991231";"20200518"
"40220";"Pauschale für Besuche im Kernbereich, bis zu 2 km";"0";"3,2";"EUR";"";"20080101";"99991231";"20080101"
"40222";"Pauschale für Besuche im Randbereich, 2 km bis zu 5 km";"0";"6,3";"EUR";"";"20080101";"99991231";"20080101"
"40224";"Pauschale für Besuche im Fernbereich, mehr als 5 km";"0";"9,2";"EUR";"";"20080101";"99991231";"20080101"
"40226";"Pauschale für Besuche im Kernbereich, bis zu 2 km bei Nacht";"0";"6,3";"EUR";"";"20080101";"99991231";"20080101"
"40228";"Pauschale für Besuche im Randbereich, 2 km bis zu 5 km, Nacht";"0";"9,8";"EUR";"";"20080101";"99991231";"20080101"
"40230";"Pauschale für Besuche im Fernbereich, mehr als 5 km, Nacht";"0";"13,2";"EUR";"";"20080101";"99991231";"20080101"
"40300";"Sachkosten für eine Koronarangiografie";"0";"181,5";"EUR";"";"20080101";"99991231";"20080101"
"40301";"Kostenpauschale für die Durchführung der Leistung entsprechend der Gebührenordnungsposition 34298";"0";"660";"EUR";"";"20181001";"99991231";"20190219"
"40302";"Sachkosten für PTCA / Stent an einem Gefäß bei Koronarangiografie";"0";"1058,4";"EUR";"";"20080101";"99991231";"20080101"
"40304";"Sachkosten für PTCA / Stent an mehreren Gefäßen bei Koronarangiografie";"0";"690,2";"EUR";"";"20080101";"99991231";"20080101"
"40306";"Kostenpauschale zur Gebührenordnungsposition 34291";"0";"2,5";"EUR";"";"20161001";"99991231";"20170101"
"40350";"Kostenpauschale zur Gebührenordnungsposition 30110";"0";"16,14";"EUR";"";"20200401";"99991231";"20200518"
"40351";"Kostenpauschale zu den Gebührenordnungspositionen 13250, 13258, 30111 oder 03000 und 04000 bei allergologischer Basisdiagnostik mittels Pricktest";"0";"5,5";"EUR";"";"20200401";"99991231";"20200518"
"40454";"Sachkosten im Zusammenhang mit der Leistung entsprechend der Gebührenordnungsposition 34274";"0";"320";"EUR";"";"20090101";"99991231";"20090101"
"40455";"Zuschlag zu der Kostenpauschale nach der Nr. 40454 für Markierungsclips";"0";"100";"EUR";"";"20080101";"99991231";"20080101"
"40460";"Kostenpauschale bei Verwendung einer Einmal-Hochfrequenzdiathermieschlinge";"0";"12";"EUR";"";"20200701";"99991231";"20200804"
"40461";"Kostenpauschale bei Verwendung einer Einmal-Probenentnahmezange";"0";"8";"EUR";"";"20200701";"99991231";"20200804"
"40462";"Kostenpauschale bei Verwendung eines Clips inkl. Einmal-Endo-/Hämo-Clipapplikator";"0";"20,8";"EUR";"";"20200701";"99991231";"20200804"
"40500";"99mTc-Pertechnetat (Schilddrüse)";"0";"1,5";"EUR";"";"20080101";"20200331";"20200518"
"40500";"Tc-99m-Pertechnetat (Schilddrüse)";"0";"3,2";"EUR";"";"20200401";"99991231";"20200518"
"40502";"Tc-99m-Phosphonaten (Knochen/Skelett)";"0";"33,69";"EUR";"";"20200401";"99991231";"20200518"
"40502";"99mTc-Phosphonaten (Knochen/Skelett)";"0";"19";"EUR";"";"20080101";"20200331";"20200518"
"40504";"99mTc-Makroaggregaten (Lunge)";"0";"29";"EUR";"";"20080101";"20200331";"20200518"
"40504";"Tc-99m-Makroaggregaten (Lunge)";"0";"22,31";"EUR";"";"20200401";"99991231";"20200518"
"40506";"Tc-99m-Aerosol (Lunge)";"0";"123,12";"EUR";"";"20200401";"99991231";"20200518"
"40506";"99mTc-Aerosol (Lunge)";"0";"133";"EUR";"";"20080101";"20200331";"20200518"
"40508";"99mTc-HMPAO, 99mTc-ECD (Hirn)";"0";"205";"EUR";"";"20080101";"20200331";"20200518"
"40508";"Tc-99m-HMPAO, 99mTc-ECD (Hirn)";"0";"208,81";"EUR";"";"20200401";"99991231";"20200518"
"40510";"Tc-99m-DMSA, 99mTc-DTPA (Niere)";"0";"33,85";"EUR";"";"20200401";"99991231";"20200518"
"40510";"99mTc-DMSA, 99mTc-DTPA (Niere)";"0";"40";"EUR";"";"20080101";"20200331";"20200518"
"40512";"99mTc-DTPA (Hirn)";"0";"40";"EUR";"";"20080101";"20200331";"20200518"
"40512";"Tc-99m-DTPA (Hirn)";"0";"78,53";"EUR";"";"20200401";"99991231";"20200518"
"40514";"Tc-99m-MAG3 (Niere)";"0";"83,57";"EUR";"";"20200401";"99991231";"20200518"
"40514";"99mTc-MAG3 (Niere)";"0";"92";"EUR";"";"20080101";"20200331";"20200518"
"40516";"99mTc-Kolloid (Leber)";"0";"42";"EUR";"";"20080101";"20200331";"20200518"
"40516";"Tc-99m-Kolloid (Leber)";"0";"57,41";"EUR";"";"20200401";"99991231";"20200518"
"40518";"Tc-99m-IDA-Verbindungen (Galle)";"0";"34,94";"EUR";"";"20200401";"99991231";"20200518"
"40518";"99mTc-IDA-Verbindungen (Galle)";"0";"42";"EUR";"";"20080101";"20200331";"20200518"
"40520";"99mTc-markierten Perfusionsmarkern (Herz, Schilddrüse)";"0";"76";"EUR";"";"20080101";"20200331";"20200518"
"40520";"Tc-99m-markierte Perfusionsmarker (Herz, Schilddrüse)";"0";"77,84";"EUR";"";"20200401";"99991231";"20200518"
"40522";"Tc-99m-markierte Eigenerythrozyten (Herz, Leber, abdominale Blutungssuche)";"0";"56,98";"EUR";"";"20200401";"99991231";"20200518"
"40522";"99mTc-markierten Eigenerythrozyten (Herz, Leber, abdominale Blutungssuche)";"0";"60";"EUR";"";"20080101";"20200331";"20200518"
"40524";"99mTc-markierten Liganden (Tumorlokalisation)";"0";"375";"EUR";"";"20080101";"20200331";"20200518"
"40524";"Tc-99m-markierte Liganden (Tumorlokalisation)";"0";"373,81";"EUR";"";"20200401";"99991231";"20200518"
"40526";"Tc-99m-markierte Antikörper (Knochenmark,Entzündungslokalisation)";"0";"383,55";"EUR";"";"20200401";"99991231";"20200518"
"40526";"99mTc-markierten Antikörpern (Knochenmark,Entzündungslokalisation)";"0";"382";"EUR";"";"20080101";"20200331";"20200518"
"40528";"99mTc-markierten Mikro-/Nanokolloiden (Lymphknotendiagnostik)";"0";"70";"EUR";"";"20080101";"20200331";"20200518"
"40528";"Tc-99m-markierte Mikro-/Nanokolloide (Lymphknotendiagnostik)";"0";"66,14";"EUR";"";"20200401";"99991231";"20200518"
"40530";"Tc-99m-markierte Testmahlzeit (gastrointestinale Motilität)";"0";"32,48";"EUR";"";"20200401";"99991231";"20200518"
"40530";"99mTc-markierten Testmahlzeit (gastrointestinale Motilität)";"0";"40";"EUR";"";"20080101";"20200331";"20200518"
"40532";"201-TL-CI (Myokard)";"0";"70";"EUR";"";"20080101";"20200331";"20200518"
"40532";"Tl-201-CI (Myokard)";"0";"70";"EUR";"";"20200401";"99991231";"20200518"
"40534";"J-123 (Schilddrüse)";"0";"95";"EUR";"";"20200401";"99991231";"20200518"
"40534";"123-J (Schilddrüse)";"0";"95";"EUR";"";"20080101";"20200331";"20200518"
"40536";"123-J MIBG (chromaffineTumoren/Nebennierenmark)";"0";"350";"EUR";"";"20080101";"20200331";"20200518"
"40536";"J-123-MIBG (chromaffine Tumoren/Nebennierenmark)";"0";"350";"EUR";"";"20200401";"99991231";"20200518"
"40538";"J-123-FP-CIT (M. Parkinson)";"0";"830";"EUR";"";"20200401";"99991231";"20200518"
"40538";"123-J-FP-CIT (M. Parkinson)";"0";"830";"EUR";"";"20080101";"20200331";"20200518"
"40540";"131-J (Schilddrüse)";"0";"10";"EUR";"";"20080101";"20200331";"20200518"
"40540";"J-131 (Schilddrüse)";"0";"10";"EUR";"";"20200401";"99991231";"20200518"
"40542";"131-J (Therapie, benigne)";"0";"45";"EUR";"";"20080101";"20200331";"20200518"
"40544";"131-J (Therapie, maligne)";"0";"230";"EUR";"";"20080101";"20200331";"20200518"
"40546";"131-J MIBG";"0";"1784";"EUR";"";"20080101";"20200331";"20200518"
"40546";"J-131-MIBG";"0";"1784";"EUR";"";"20200401";"99991231";"20200518"
"40548";"In-111-Oxinat (Zellmarkierung)";"0";"140";"EUR";"";"20200401";"99991231";"20200518"
"40548";"111-In Oxinat (Zellmarkierung)";"0";"140";"EUR";"";"20080101";"20200331";"20200518"
"40550";"111-In-Okteotid (Somatostatinrezeptor-Diagnostik)";"0";"766";"EUR";"";"20080101";"20200331";"20200518"
"40550";"In-111-Octreotid (Somatostatinrezeptor-Diagnostik)";"0";"766";"EUR";"";"20200401";"99991231";"20200518"
"40551";"Tc99m-Tektrotyd (Somatostatinrezeptor-Diagnostik)";"0";"860,41";"EUR";"";"20200401";"99991231";"20200518"
"40552";"In-111-DTPA";"0";"304,7";"EUR";"";"20200401";"99991231";"20200518"
"40552";"111-In DTPA";"0";"304,7";"EUR";"";"20080101";"20200331";"20200518"
"40554";"75-Se-SeHCAT (Gallensäuren)";"0";"174,4";"EUR";"";"20080101";"20200331";"20200518"
"40554";"Se-75-SeHCAT (Gallensäuren)";"0";"474,75";"EUR";"";"20200401";"99991231";"20200518"
"40556";"Y-90-Colloid (Radiosynoviorthese)";"0";"100";"EUR";"";"20200401";"99991231";"20200518"
"40556";"90-Yttrium-Colloid (Radiosynoviorthese)";"0";"100";"EUR";"";"20080101";"20200331";"20200518"
"40558";"186-Rhenium-Colloid (Radiosynoviorthese)";"0";"125";"EUR";"";"20080101";"20200331";"20200518"
"40558";"Re-186-Colloid (Radiosynoviorthese)";"0";"125";"EUR";"";"20200401";"99991231";"20200518"
"40560";"Er-169-Colloid (Radiosynoviorthese)";"0";"95";"EUR";"";"20200401";"99991231";"20200518"
"40560";"169-Erbium-Colloid (Radiosynoviorthese)";"0";"95";"EUR";"";"20080101";"20200331";"20200518"
"40562";"Radioisotopen (Knochenmetastasen)";"0";"1355";"EUR";"";"20080101";"99991231";"20080101"
"40564";"51-Cr-EDTA (Niere)";"0";"145";"EUR";"";"20080101";"20200331";"20200518"
